config,T,d_T,CO2,d_CO2,Td,Hgla,Hgis,Hais_smb,Hais,Co_1,Co_2,Co_3,Co_4,Co_5,Cd,Cv,Cs1,Cs2,Cs3,a,Cth_1,Cth_2,Cth_3,ERFx,Eco2
1732,1.102766,0.055921294,399.94107,2.4592812,0.30118343,77.88566,116.88075,-8.516052,-20.59486,1.7813976,1.4536799,2.2041016,2.0313094,1.849873,115.123985,472.2503,105.97367,418.71005,405.5616,0.15825276,0.58212245,6.296692,63.964916,0.84381753,9.096798
1733,1.0102402,0.024724578,399.8809,2.525227,0.08208547,40.21461,122.20412,-10.59514,30.93244,2.239141,1.731814,2.6309266,2.496353,2.3216262,144.71336,511.53583,415.43472,397.86505,1400.2952,0.11396036,0.16784438,2.6942902,33.761036,0.1400026,9.872139
1734,1.0222962,0.038040895,399.91345,2.4601943,0.07791193,71.96142,79.65871,-17.42601,24.858921,2.4491045,1.8608181,2.7264826,2.3840995,2.1091485,130.1492,455.37573,32.51734,774.8448,562.66754,0.20983414,0.76107275,6.6419983,58.878643,0.5383264,9.753155
1735,1.1183205,0.059569616,399.84695,2.4761744,0.3822418,77.23385,99.095726,-15.364476,30.440708,2.4727957,1.8524806,2.7165353,2.501461,2.2965226,142.58293,618.0677,180.27344,394.25214,560.3472,0.1661883,0.37092298,4.2034397,41.650738,0.433546,11.263372
1736,1.1810163,0.054762244,399.94614,2.4656403,0.20626116,101.43747,72.98341,-29.757874,55.019173,2.3489387,1.7716824,2.5320182,2.1645446,1.9026845,117.04425,513.18097,127.96059,343.2348,939.69824,0.29257476,0.7720326,9.4760895,97.435265,1.4275547,9.597671
1737,1.2241759,0.050166976,400.04224,2.560735,0.10562035,127.5638,77.86382,-13.006633,-0.8227372,1.8579569,1.4152015,2.038437,1.7522873,1.5409873,94.9351,494.5057,28.57399,109.43443,1259.5691,0.2815477,1.1500473,14.259799,153.7061,0.28180018,8.723233
1738,1.0916647,0.043416966,400.04913,2.4785774,0.16838112,86.74942,73.26979,-14.133931,32.543373,2.200489,1.7861416,2.8451765,2.9064994,2.8408554,178.64398,505.8369,159.0586,136.78862,808.30945,0.24128513,0.9452143,8.465651,76.02935,0.3172757,10.177515
1739,1.1333644,0.039395336,399.7616,2.4519315,0.2385238,70.492455,85.36505,-9.013585,5.346282,2.4744055,1.8128105,2.5584521,2.1989632,1.9465706,119.812515,526.03357,280.088,220.23491,542.1105,0.08122502,0.118842624,1.9767586,24.88559,0.4630204,10.608824
1740,1.0245639,0.034252733,399.8653,2.4943886,0.105506755,66.357285,80.84889,-11.28867,8.850008,2.8363519,2.0268435,2.7475235,2.2754285,1.985061,121.37848,493.5587,32.54737,819.6102,129.70633,0.21462063,2.267795,11.851908,93.548256,0.4042244,9.799635
1741,1.1396614,0.044970892,399.92294,2.4433904,0.6151391,103.70962,79.957886,-9.35562,2.2936435,2.6691098,2.0315886,2.920609,2.5155282,2.220068,136.63266,571.50574,353.7857,111.77907,837.7411,0.08553712,0.7327323,4.976822,41.235085,0.6822686,10.587362
1742,1.1258419,0.043094777,399.88763,2.446656,0.1820741,117.630005,43.608376,-14.736597,22.318708,2.7415378,2.008206,2.7074313,2.0807796,1.7283528,104.64439,714.35187,113.56871,112.281494,894.20233,0.19952099,0.6619762,9.33688,101.70018,0.69934785,10.168307
1743,1.0595326,0.044698443,399.8775,2.4770904,0.1733506,74.05815,103.13108,-11.83102,47.22712,1.812773,1.4884859,2.3486533,2.273874,2.1165671,132.43137,460.75894,105.03982,184.92097,844.6937,0.3038741,0.20391162,3.6851394,70.21693,0.48921996,8.629881
1744,1.1523402,0.04559202,400.0324,2.454742,0.30313233,20.545675,125.19185,-11.651919,-2.9296815,2.473521,1.9515167,2.9854875,2.9442143,2.8163269,176.36516,522.2206,56.522877,72.75309,1165.7479,0.13357382,1.9839004,10.79385,85.41386,0.187873,9.991049
1745,0.96365976,0.033981442,399.94025,2.470035,0.4917326,46.086018,67.923515,-10.366423,29.085257,2.9569533,2.2595181,3.3037026,3.0105212,2.7456012,170.3359,530.0187,159.34247,219.55795,802.38525,0.15841475,0.19314994,3.7098014,64.27015,0.8304364,10.622472
1746,1.0709474,0.041075803,399.98663,2.4745216,0.3052935,53.110832,95.54955,-12.914095,22.893414,2.1466186,1.6297114,2.333799,2.0293698,1.8035702,111.24662,652.92566,92.30484,165.34294,379.3043,0.18450871,3.4523883,14.100148,106.59377,0.27840218,10.068977
1747,1.0785757,0.03933572,399.6571,2.4420946,0.30328125,46.08482,95.3264,-10.867752,0.28754798,2.263352,1.8425236,2.9473195,2.8910384,2.701846,169.25986,546.14954,223.92313,214.57864,830.52747,0.32324046,2.3534057,12.087814,94.98177,0.55558515,10.829798
1748,1.1085,0.04130471,399.7613,2.4647174,0.10807021,44.01203,57.826946,-18.136583,51.592384,2.5655286,1.9761288,2.9262414,2.6598887,2.414768,149.79599,622.639,35.388214,272.44592,1288.6853,0.25726286,0.7636262,9.639925,98.83847,0.41999263,10.361689
1749,1.1488922,0.03363363,400.08038,2.468752,0.10899787,42.62829,73.19148,-18.21696,33.8616,1.4017997,1.1807638,1.9118913,1.9309183,1.8499167,116.22587,527.8405,262.42593,343.24567,1005.29706,0.11113336,0.8183775,5.730823,49.635887,0.45896167,10.629656
1750,1.0444744,0.024916068,400.0727,2.4643338,0.1150213,78.402664,51.457283,-7.5978937,13.53623,2.40356,1.8759556,2.77714,2.5765634,2.370851,147.47531,599.50995,181.62521,191.26057,1448.2625,0.087763585,0.17738265,3.0154793,39.942425,0.5305063,9.448947
1751,1.1924202,0.054130755,399.86295,2.4602175,0.13198188,46.02838,110.53921,-18.80457,21.187616,2.8951256,2.1928782,3.162692,2.7350082,2.41781,148.92639,519.6403,143.63777,762.52423,466.38837,0.21241078,0.9513575,9.517261,91.32444,0.14819133,10.54523
1752,1.0847204,0.047231324,399.9964,2.4708302,0.27285862,29.323462,114.829124,-14.91481,43.036545,2.6459153,2.0478935,3.082388,2.9593673,2.7924953,174.33298,548.3253,76.983345,36.932358,606.1488,0.19513114,0.727425,6.655265,59.79859,0.71012056,9.867053
1753,1.1664112,0.051217068,399.95975,2.4944367,0.2011874,135.01773,58.56198,-17.956654,25.784855,2.9546592,2.1274586,2.9924312,2.691417,2.4421697,151.00589,689.96497,54.79242,561.00494,1112.1647,0.12060628,0.6513204,6.2231903,58.65203,0.14400062,11.751366
1754,1.1997545,0.038698472,399.96213,2.4649465,0.2373867,80.30679,50.885517,-19.600243,24.13001,2.8439662,2.0183337,2.6571946,2.0829735,1.7707062,107.48865,560.29175,43.142162,123.60112,418.67667,0.35734624,1.8547542,16.608685,155.72281,1.0396576,9.226049
1755,1.1372528,0.042732738,399.93204,2.4927373,0.2990864,114.378586,107.61302,-11.893389,12.792698,2.5904214,2.0031006,2.9544482,2.5876594,2.2843802,141.04349,453.5546,77.75796,393.50732,705.6995,0.13319023,1.3115152,8.299572,67.70889,0.35906845,9.598721
1756,1.1128778,0.046092503,399.86737,2.4780984,0.22959843,42.569954,103.4437,-16.66127,2.8557,2.742962,2.0752497,2.9554346,2.5284393,2.225861,136.91513,541.1781,62.39187,291.14343,420.19962,0.19180581,0.42569438,6.056904,67.053505,0.330626,9.701586
1757,1.1507807,0.044752024,399.8431,2.4757915,0.11604259,109.00116,81.4611,-20.236057,42.762184,2.0092666,1.5822072,2.3591986,2.0923762,1.8567117,114.876205,554.00726,90.459595,182.90756,919.9596,0.396285,1.9455681,20.997814,201.78882,1.5427239,9.396243
1758,1.1366689,0.04429291,400.0939,2.4769287,0.23528218,94.11943,55.815582,-15.697678,41.62137,2.4706006,1.9260216,2.8306758,2.589408,2.3700461,147.17154,520.1493,50.10551,52.28166,1400.873,0.12542477,0.46568984,4.569023,42.047596,0.53014696,9.605375
1759,1.025109,0.0439005,399.9748,2.4404259,0.0912714,99.99165,92.73411,-17.975035,36.11486,2.8601825,2.1752832,3.2107608,2.904501,2.6325638,163.15161,547.5703,793.6087,716.54803,186.7611,0.123800814,0.71638423,7.7112784,74.19273,0.7536005,12.056358
1760,1.0966222,0.04110642,399.95074,2.4763198,0.24803433,103.67381,93.3235,-12.443682,-2.5449278,1.6654575,1.4022162,2.4015243,2.6619759,2.7268856,173.13235,571.4786,95.9352,607.13086,734.22766,0.088112906,0.4587984,3.2842846,27.593527,0.20901993,10.248497
1761,1.1053727,0.04285302,399.71344,2.4660244,0.17381296,41.01075,79.695244,-16.769947,36.656025,2.141951,1.6364896,2.4126039,2.1705706,1.9595139,121.383224,581.6411,176.28891,246.6388,632.60077,0.1497144,0.7475605,5.0523176,41.754234,0.6853512,10.328245
1762,1.0315593,0.038810678,400.03735,2.473634,0.1475771,108.42938,54.707085,-11.926554,29.69451,2.4266386,1.8852749,2.8160138,2.6887813,2.5224237,157.38052,602.32947,137.51006,1116.9004,227.36324,0.11346884,0.7313282,5.3694696,45.125706,0.57313156,11.920655
1763,1.0801866,0.04074207,399.8495,2.3998017,0.08890798,64.55072,92.40001,-18.080967,38.635384,3.2320168,2.3657227,3.2280738,2.5799978,2.1961942,133.72649,577.3039,249.30424,489.5826,522.8545,0.13215904,1.6162189,10.10289,82.277405,0.4847226,10.617648
1764,1.1280715,0.04511127,399.97748,2.4259691,0.24755391,75.86681,101.52046,-14.538037,8.207301,2.3154657,1.7914104,2.615226,2.2302227,1.9331808,118.937454,478.5694,111.39235,712.59235,275.7685,0.32376936,1.8316234,16.764269,152.98874,0.6301702,8.814695
1765,1.0964478,0.04363268,399.95447,2.4605765,0.12823102,113.84933,63.19848,-22.548702,45.694435,2.6120067,1.9429775,2.7620952,2.4426236,2.1981785,135.79868,514.6038,43.332874,526.54926,349.80136,0.13120316,0.6642319,8.009466,80.107704,0.7090429,10.368614
1766,1.0607257,0.058233898,399.85513,2.4901247,0.20598269,46.867317,92.71983,-16.838232,34.979927,2.9463017,2.1696723,2.9353797,2.2721748,1.8935988,114.64774,503.73407,133.54,389.0053,612.8478,0.19327822,0.4561348,6.2169576,67.79176,0.35027957,9.581754
1767,1.1455134,0.04691728,399.82202,2.480153,0.13335612,58.986168,80.93132,-18.881775,78.21444,2.436313,1.8654158,2.6974175,2.3398063,2.0682425,127.56948,547.5841,55.43638,175.78458,905.6589,0.19776508,0.91625327,10.323492,101.42227,0.18066084,9.233259
1768,1.1135191,0.044643223,399.9287,2.4544966,0.21849343,90.6536,74.9182,-18.435493,24.742825,2.3396773,1.8575256,2.829008,2.6783938,2.4868405,155.12671,551.98016,97.90652,409.42883,491.10114,0.2683587,1.8283703,12.668901,105.560104,0.78503036,9.850696
1769,1.2073467,0.05003766,399.9831,2.4625964,0.2784049,35.172195,101.34768,-26.621204,31.582132,1.4143612,1.1431628,1.8547344,1.8246588,1.6782144,104.84729,569.7982,76.24955,254.71951,809.4683,0.1890735,0.78106743,8.479026,82.56358,1.1364458,10.103086
1770,1.1457809,0.060853593,399.94986,2.4756992,0.22588313,58.493084,105.17171,-23.119946,30.50093,3.046473,2.2543843,3.215279,2.8402698,2.5569587,157.91446,611.0965,162.30693,346.13715,832.6802,0.1564517,0.6854239,8.472435,84.76058,0.54224616,12.15798
1771,1.17274,0.043524988,399.90176,2.4790761,0.2005947,26.812191,116.77328,-18.61971,-26.919994,2.2389312,1.7774751,2.7406745,2.5572205,2.328842,144.92677,489.8128,119.24037,344.23883,474.07388,0.2338467,2.7616363,11.390299,86.29837,0.6982304,9.944497
1772,1.1133746,0.059836697,399.95184,2.5008156,0.2509365,83.46266,138.73555,-14.33405,44.4133,1.5694438,1.3884737,2.4636388,2.8885028,3.0745895,196.01106,538.96075,341.14633,133.72469,898.22473,0.24143085,0.6132029,6.8101144,69.82414,0.06350255,11.500988
1773,1.0388073,0.031559773,399.87134,2.4865756,0.22090225,127.26646,93.58656,-11.047758,5.529555,2.8425152,2.1074193,2.9730303,2.4238808,2.062406,125.86819,536.9869,82.36422,93.87363,701.4287,0.16866381,0.43274552,6.208893,67.89192,0.47710204,9.243513
1774,1.0946295,0.02934978,399.8308,2.4788468,0.23281369,40.504593,37.297363,-17.043463,26.75352,1.9963629,1.5167444,2.1944947,1.9008564,1.6794754,103.537155,530.1904,305.69897,344.94995,305.21445,0.08838203,0.11175342,2.1295161,30.833038,0.71461046,9.485608
1775,1.1904925,0.04777426,399.95523,2.478819,0.1902115,52.843483,73.62793,-16.125895,34.161896,1.921043,1.5577419,2.4679694,2.394464,2.2309933,139.54475,569.7016,86.16226,193.94437,503.313,0.15528782,0.32328022,5.139474,60.702473,0.7286055,9.501455
1776,1.1454337,0.05041357,400.386,2.6166348,0.37569126,54.20865,107.41292,-18.637716,30.151089,2.5926495,1.9914576,2.9736125,2.8121858,2.631699,163.98917,554.8194,117.103966,136.26187,911.96014,0.08374153,0.6557319,5.7200656,50.769176,1.0382315,10.727037
1777,1.2140726,0.019549582,400.0362,2.4818244,0.31561074,54.482983,81.42555,-16.019497,34.55259,2.7160325,2.044053,2.977418,2.742869,2.5199168,156.44865,576.8838,73.06248,560.76135,248.29251,0.17256205,3.0623949,15.465566,122.06279,0.42778745,10.471304
1778,1.1772708,0.048442617,399.9913,2.507156,0.20410104,99.190704,69.543755,-18.069004,-9.704628,2.1206117,1.6415079,2.4300234,2.2479682,2.0669272,128.50768,614.5135,55.592915,600.38904,79.4016,0.074248865,0.13553344,2.375496,32.91397,0.6212112,9.583817
1779,1.1578574,0.041544802,399.86517,2.4628987,0.21641533,95.51941,81.67149,-16.122189,3.9674335,2.5261679,1.9370378,2.8581018,2.5723605,2.3211198,143.8077,585.2824,181.94974,504.4311,609.0978,0.05265485,0.07259599,1.0875189,12.470369,1.3338263,10.41137
1780,1.127044,0.044659615,399.97314,2.4937325,0.34144363,61.95476,97.04912,-21.718815,26.948874,2.7932916,2.0996284,2.9927483,2.5498307,2.2364602,137.5427,535.72595,59.018524,207.3383,661.4519,0.12530681,0.32054335,3.6796684,37.7974,0.9505393,9.280856
1781,1.0370135,0.034947116,399.952,2.4205084,0.25128686,78.81117,86.550186,-18.031816,18.059013,2.406933,1.8647816,2.796969,2.5313354,2.2798393,141.3295,529.97894,219.2338,397.9279,318.64273,0.10590516,1.0288894,6.7342386,55.51658,0.92463475,11.004884
1782,1.1798618,0.045686588,399.76083,2.4755921,0.17562297,36.830772,86.554794,-26.345982,24.556822,2.5127676,1.9651318,2.9677405,2.6868343,2.4103484,149.46089,537.3737,157.79791,359.17166,516.49255,0.24156134,0.28971782,5.8333254,98.79382,0.1552105,10.622857
1783,1.0486789,0.040247053,399.84106,2.473102,0.24266624,70.79527,65.852036,-14.177103,46.3935,2.307563,1.7463751,2.460363,2.0605888,1.7922876,109.99158,558.3561,173.76933,300.34073,807.94476,0.31899494,1.4102094,13.369417,121.48018,0.26440448,9.412949
1784,1.1899855,0.047465097,400.04187,2.4698248,0.28084987,35.543037,70.288216,-16.813549,40.883125,2.3823552,1.8584168,2.7817907,2.5825,2.3844812,148.33409,553.78186,69.09685,638.8758,804.8349,0.26907554,1.1532438,14.086011,141.82849,1.0046389,11.129018
1785,1.1073834,0.046350453,399.9309,2.4837508,0.098699436,51.920387,71.856766,-7.7048554,-2.1592882,2.3372502,1.8267336,2.7741437,2.5674748,2.3437183,145.7,483.87714,89.72145,269.611,569.85333,0.096629605,0.42962265,3.4259129,29.528286,0.24560586,9.996324
1786,0.98964626,0.042783946,399.98038,2.477473,0.08699471,74.51799,79.10222,-11.717746,22.887815,2.376141,1.9236885,3.0773687,3.1253731,3.0250754,190.10324,598.3956,47.084957,523.77014,731.8419,0.09671502,0.5025867,4.0538025,34.860332,0.45532688,11.167923
1787,1.1250886,0.042606067,399.84637,2.4755476,0.17052056,65.97324,27.730236,-17.561483,7.1247253,2.5192847,1.9955785,2.9724884,2.642614,2.3492067,145.41188,570.04004,282.6353,161.84964,583.2793,0.15985867,2.8234658,11.610468,87.87552,0.3221168,9.816844
1788,1.0254482,0.035748668,399.9927,2.4760966,0.16351408,84.64537,72.71163,-9.291847,44.289818,2.5962472,2.005814,3.0291867,2.885081,2.7023678,168.52751,556.26776,128.63567,465.38892,744.145,0.038639642,0.15852395,1.7775129,17.49544,-0.050705552,12.301279
1789,1.1355802,0.052886717,400.0158,2.47965,0.35552377,83.94623,79.31213,-20.010365,46.374893,2.5800757,2.0270958,3.0334048,2.825716,2.6104991,162.488,553.65936,184.97827,455.0604,837.8336,0.30004898,0.64807284,10.068768,122.85994,1.3245652,10.961566
1790,1.0765543,0.040648364,399.8532,2.4670815,0.25895804,23.505589,102.95349,-13.223315,8.690228,2.0219197,1.5784276,2.3369968,2.1137705,1.914539,118.70795,523.90216,195.27557,62.87868,593.126,0.09017841,0.79424363,4.838574,39.346313,1.1381867,8.190503
1791,0.9949482,0.04837982,399.93048,2.4602325,0.12566508,73.83879,70.414635,-8.456286,53.00643,2.8767867,2.134259,2.9095316,2.3824458,2.06168,126.06091,490.76068,116.868164,125.29552,509.9536,0.10522994,1.0325159,5.874009,47.7124,0.54554206,8.5370455
1792,1.211903,0.042086728,399.88144,2.4302754,0.20840736,102.92824,74.79092,-11.933009,-3.2334373,1.9727656,1.5781854,2.416082,2.1030848,1.793237,110.55687,562.5648,399.62067,634.01605,594.5491,0.24106343,0.45345497,8.242053,107.820045,0.7862543,11.696726
1793,1.0993723,0.043044142,399.9786,2.3628755,0.095360294,98.56484,63.58027,-19.2207,61.487633,2.261658,1.7866691,2.7004745,2.6351752,2.5021164,156.56375,529.41516,51.19941,1057.7914,213.21921,0.08347068,0.09851755,1.974934,33.756527,0.9541376,10.047355
1794,1.0180136,0.035470553,399.90054,2.465876,0.16796097,44.12799,54.18302,-10.171681,17.74246,2.2865782,1.7768526,2.606111,2.2734077,2.006678,123.85066,495.23016,168.46017,390.5605,883.0926,0.13743585,2.3153937,9.1764,69.0396,0.6048649,11.037926
1795,1.0428483,0.03814432,399.85358,2.314924,0.10793372,96.90438,93.57935,-13.804019,27.871698,2.620462,1.9860919,2.9531598,2.7924216,2.6035104,162.15497,537.3546,598.40955,265.8064,910.68243,0.21192774,2.4881356,13.891154,110.33809,-0.08537097,9.099927
1796,1.1945536,0.052992035,399.81454,2.4723225,0.30551094,61.526817,92.89089,-12.728117,29.003696,2.220569,1.8144764,2.855574,2.8723028,2.7664113,173.76926,523.36395,144.01761,200.39413,747.2614,0.09552054,0.93537843,5.459259,46.31553,0.36410564,9.700046
1797,1.1214583,0.043880522,400.01083,2.4734347,0.18145585,80.46245,93.86555,-9.341948,26.25883,3.290474,2.3567166,3.1578672,2.590083,2.253919,137.4371,515.2892,242.40198,357.1966,296.27362,0.08765063,0.39581484,2.896453,24.674006,0.56004333,10.578142
1798,1.0808774,0.044017702,399.83865,2.4874501,0.20638275,28.412683,133.6355,-16.250801,11.1881275,2.6696324,1.998503,2.7820506,2.202397,1.8407625,111.707565,515.61163,106.44801,594.2482,580.50665,0.102900706,1.0186362,5.85228,46.848167,0.6122416,9.464608
1799,1.0690057,0.037671905,400.03494,2.5247574,0.16376369,84.729546,107.18579,-14.723993,5.545379,2.911627,2.2201042,3.2281098,2.8301387,2.5233145,155.72734,502.4589,292.68646,402.41043,212.19504,0.2727689,4.528591,18.489319,139.78064,-0.16814911,10.944864
1800,1.0150814,0.038706206,399.94843,2.468538,0.2890547,38.13044,58.07776,-12.560229,43.646023,2.224565,1.7407458,2.6219616,2.5427032,2.3971193,149.83308,619.0867,34.983788,116.8231,633.9745,0.07479338,0.2670448,2.4625964,22.045689,0.29091853,9.488095
1801,1.1477094,0.032858677,400.17194,2.3654816,0.23715596,46.688805,95.88029,-12.527292,48.51194,2.2400098,1.7224146,2.4953148,2.1342955,1.863478,114.723404,584.7033,257.08682,564.1144,87.027145,0.16462527,0.7253658,6.7753706,63.33454,0.76861495,9.647989
1802,1.0866523,0.042865206,399.83163,2.4742408,0.10278709,53.106464,110.57023,-18.48998,41.96862,1.9432122,1.5345942,2.3910117,2.3284225,2.1974907,137.44919,530.8135,144.31335,256.27084,1153.2527,0.22735958,3.3212261,14.085851,107.00667,0.19584855,10.471151
1803,0.9572878,0.041155,399.9323,2.4754198,0.08095046,62.124928,64.723045,-8.087325,39.260334,2.5869572,1.9652336,2.8498175,2.480849,2.198016,135.53885,563.42126,96.8138,339.0677,639.90985,0.076933615,0.3043566,4.1656656,42.28215,-0.09887121,10.333086
1804,1.0412809,0.035577398,399.9031,2.4457145,0.24995565,82.82927,76.01449,-10.827438,4.952043,2.3582535,1.7345438,2.4458148,2.0228584,1.7403142,106.56374,587.45154,74.85164,524.18054,531.4922,0.17564957,1.8873962,10.6108,84.69544,0.4256085,10.017125
1805,1.0507438,0.042253017,399.88556,2.4848197,0.07252702,92.650955,73.21239,-14.937525,33.425,2.054105,1.6658933,2.6730733,2.8316848,2.830136,178.679,620.1419,172.44998,175.51845,346.8617,0.23057838,0.53922105,8.6353245,102.12324,0.14581037,9.842264
1806,1.1841463,0.042912908,399.88455,2.438643,0.23381194,112.60708,86.436035,-14.783381,15.943011,1.8996153,1.548806,2.4932618,2.647451,2.6531281,167.56769,574.2584,61.432446,381.95258,277.81277,0.022401674,0.10538938,1.0178769,9.408356,0.7999586,9.73497
1807,1.1529262,0.0471036,400.02377,2.4820561,0.3390369,84.57773,71.61009,-20.55755,24.369827,2.8903315,2.1003394,2.885505,2.4109411,2.1117728,129.43459,527.6077,133.1395,563.1497,500.50342,0.07614822,0.7747688,6.0045695,51.5489,0.2722957,10.995422
1808,0.99453676,0.035926484,399.90472,2.4400449,0.083080225,72.336586,73.36768,-12.264537,44.219093,2.3051534,1.8307056,2.8003495,2.6090362,2.382497,148.30008,509.65204,179.57321,107.90263,599.9992,0.14639652,0.9999353,7.083998,59.389484,0.37155828,9.819238
1809,1.035313,0.0391091,399.8189,2.4752948,0.08728228,71.42622,122.38194,-11.8719425,22.688442,2.682922,2.0471053,2.9791355,2.5897765,2.2878413,141.09978,499.03607,70.26148,117.25459,812.81134,0.05725677,0.13989587,2.2986126,28.235987,0.87140083,10.227923
1810,1.104757,0.036007114,399.83624,2.4770713,0.15363237,72.99394,57.60337,-17.860928,45.4211,2.7558517,1.9823244,2.7211273,2.251228,1.9577878,119.804565,531.2743,68.17059,298.1963,606.505,0.07732771,0.21581773,3.4474995,40.252163,0.88643646,8.895375
